tag,code,date,dbh,east,north,stems,status07,BA,near_dist,near_east,near_north,utm_east,utm_north
2644,QUERAG,28-Mar-07,272,57.5,191.9,1,,0.058106898,8.5,60,200,417798.9234,4096820.92
2645,QUERAG,28-Mar-07,216,59.9,193,1,,0.036643537,7,60,200,417801.5237,4096821.376
2646,PSEUME,28-Mar-07,59,56.5,198.7,1,I,0.002733971,3.7,60,200,417799.6781,4096827.752
2647,QUERAG,28-Mar-07,243,53.1,196,1,,0.046376976,8,60,200,417795.7051,4096826.001
2648,ILEXAQ,28-Mar-07,10,56.4,198.4,1,,7.85E-05,3.9,60,200,417799.5054,4096827.487
2649,ARBUME,28-Mar-07,16,47.8,196.4,1,,0.000201062,8.6,40,200,417790.6792,4096827.73
2650,QUERAG,28-Mar-07,21,45.1,195.4,1,,0.000346361,6.8,40,200,417787.814,4096827.446
2651,ARBUME,28-Mar-07,332,47.2,198.7,2,M,0.089397161,7.3,40,200,417790.6813,4096830.107
2652,LONIHI,28-Mar-07,34,46.2,199.3,1,,0.00090792,6.3,40,200,417789.8658,4096830.94
2653,QUERAG,28-Mar-07,230,43.2,197.1,1,,0.041547563,4.3,40,200,417786.4064,4096829.572
2654,QUERAG,28-Mar-07,25,41.3,193.8,1,,0.000490874,6.3,40,200,417783.7327,4096826.861
2655,PSEUME,28-Mar-07,55,42.7,182.4,1,,0.002375829,3.7,40,180,417782.1999,4096815.478
2656,PSEUME,28-Mar-07,25,47.5,187.2,1,,0.000490874,10.4,40,180,417788.0591,4096818.906
2657,PSEUME,28-Mar-07,58,49,187.8,1,,0.002642079,12,40,180,417789.6621,4096819.106
2658,PSEUME,28-Mar-07,287,49.1,186.8,1,,0.064692461,11.4,40,180,417789.5056,4096818.114
2659,PSEUME,28-Mar-07,325,50.4,185.2,1,,0.082957681,10.9,60,180,417790.358,4096816.236
2660,PSEUME,28-Mar-07,28,49.7,185.1,1,,0.000615752,11,40,180,417789.6555,4096816.317
2661,QUERAG,28-Mar-07,150,50.3,183.4,1,,0.017671459,10.3,60,180,417789.8054,4096814.52
2662,ARBUME,28-Mar-07,69,48.5,184.2,1,,0.003739281,9.5,40,180,417788.2667,4096815.75
2663,QUERAG,28-Mar-07,277,60.5,180.6,1,,0.060262816,0.7,60,180,417798.9638,4096809.229
2664,QUERPA,28-Mar-07,175,62.6,180.1,1,,0.024052819,2.6,60,180,417800.8687,4096808.213
2665,ARBUME,28-Mar-07,60,69.2,183.3,1,,0.002827433,9.8,60,180,417808.064,4096809.637
2666,QUERAG,28-Mar-07,334,70.9,182.9,1,,0.087615878,9.6,80,180,417809.6073,4096808.82
2667,PSEUME,28-Mar-07,234,69.7,184.9,1,,0.043005262,10.9,60,180,417808.9529,4096811.058
2668,QUERAG,28-Mar-07,426,70.6,188.3,1,,0.142530917,12.5,80,180,417810.6846,4096814.12
2669,LONIHI,28-Mar-07,13,75,191.1,1,,0.000132732,10.3,80,200,417815.6503,4096815.714
2670,QUERAG,28-Mar-07,22,74.8,191,1,,0.000380133,10.4,80,200,417815.4315,4096815.668
2671,PSEUME,28-Mar-07,186,75.8,190.8,1,,0.027171635,10.1,80,200,417816.3482,4096815.221
2672,QUERAG,28-Mar-07,261,77,189.2,1,,0.053502108,9.7,80,180,417817.1039,4096813.37
2673,VACCOV,28-Mar-07,28,79.9,189.3,4,M,0.001150608,9.3,80,180,417819.9347,4096812.732
2674,VACCOV,28-Mar-07,33,77.6,189.3,11,M,0.003251548,9.7,80,180,417817.7097,4096813.314
2675,VACCOV,28-Mar-07,25,79.6,188.3,2,IM,0.000585907,8.3,80,180,417819.3912,4096811.84
2676,VACCOV,28-Mar-07,30,79.2,188.9,3,M,0.000973894,9,80,180,417819.1562,4096812.522
2677,QUERAG,28-Mar-07,77,79.8,189.6,2,M,0.007484059,9.6,80,180,417819.9139,4096813.047
2678,VACCOV,28-Mar-07,26,78.9,187.8,5,M,0.001101914,7.9,80,180,417818.5874,4096811.534
2679,VACCOV,28-Mar-07,33,78.8,187.2,6,M,0.001632843,7.3,80,180,417818.3387,4096810.979
2680,QUERPA,28-Mar-07,23,80.5,184.5,1,,0.000415476,4.6,80,180,417819.2995,4096807.936
2681,QUERAG,28-Mar-07,51,80.9,183.3,1,,0.002042821,3.4,80,180,417819.3826,4096806.674
2682,ARBUME,28-Mar-07,161,80.2,182.8,1,,0.020358306,2.9,80,180,417818.5788,4096806.368
2683,TOXIDI,28-Mar-07,11,81,185,1,,9.50E-05,5.1,80,180,417819.9098,4096808.293
2684,PSEUME,28-Mar-07,57,79.5,181.2,1,,0.002551759,1.3,80,180,417817.4964,4096804.997
2685,QUERAG,28-Mar-07,75,78.8,180.3,1,,0.004417865,1.3,80,180,417816.5913,4096804.304
2686,ARBUME,28-Mar-07,163,76.8,182.1,1,I,0.020867244,3.8,80,180,417815.1123,4096806.552
2687,VACCOV,28-Mar-07,30,78.1,185.2,4,M,0.00116396,5.5,80,180,417817.155,4096809.221
2688,VACCOV,28-Mar-07,17,77.8,184.8,6,M,0.001164745,5.2,80,180,417816.7635,4096808.91
2689,QUERPA,28-Mar-07,50,75.8,188.8,1,,0.001963495,9.7,80,180,417815.8417,4096813.287
2690,QUERAG,28-Mar-07,188,74.4,195.2,1,,0.027759113,7.4,80,200,417816.1082,4096819.832
2691,ARBUME,28-Mar-07,480,75.5,193.9,1,,0.180955737,7.6,80,200,417816.8431,4096818.296
2692,QUERAG,28-Mar-07,75,76.5,195.1,1,,0.004417865,6.1,80,200,417818.1144,4096819.204
2693,CORYCO,28-Mar-07,15,77.4,194.3,6,M,0.000618894,6.3,80,200,417818.7824,4096818.202
2694,CORYCO,28-Mar-07,17,77.5,194.7,3,M,0.000459458,5.9,80,200,417818.9805,4096818.564
2695,COTOPA,28-Mar-07,50,79.1,192.9,5,M,0.004301626,7.2,80,200,417820.0725,4096816.417
2696,QUERPA,28-Mar-07,408,76.9,196.9,1,,0.13074052,4.4,80,200,417818.9572,4096820.844
2697,ARBUME,28-Mar-07,117,80,200,1,,0.010751315,0,80,200,417822.7412,4096823.058
2698,ARBUME,28-Mar-07,55,79.5,200.1,1,,0.002375829,0.6,80,200,417822.2828,4096823.281
2699,QUERAG,28-Mar-07,457,79.6,200.7,4,MI,0.38660989,0.8,80,200,417822.5315,4096823.836
2700,QUERAG,28-Mar-07,62,74,199.6,1,,0.003019071,6,80,200,417816.8355,4096824.19
2701,QUERAG,28-Mar-07,54,74.2,197.8,1,,0.002290221,6.2,80,200,417816.5731,4096822.398
2702,PSEUME,28-Mar-07,22,70.3,195.8,1,,0.000380133,10.6,80,200,417812.2938,4096821.451
2703,QUERPA,28-Mar-07,305,68.1,193.7,1,,0.073061664,10.2,60,200,417809.6337,4096819.977
2704,QUERAG,28-Mar-07,148,70.4,193.6,1,,0.017203361,11.5,80,200,417811.8334,4096819.298
2705,RHAMCA,28-Mar-07,37,71.2,191.6,1,,0.00107521,12.1,80,200,417812.1008,4096817.16
2706,PSEUME,28-Mar-07,15,68.2,191.3,1,,0.000176715,12,60,200,417809.1226,4096817.63
2707,CORYCO,28-Mar-07,26,66.5,197.4,21,M,0.005436526,7,60,200,417809.0229,4096823.961
2708,QUERAG,28-Mar-07,304,64.7,195,1,,0.072583357,6.9,60,200,417806.6737,4096822.095
2709,QUERAG,28-Mar-07,283,66,193.3,1,,0.062901754,9,60,200,417807.5008,4096820.122
2710,QUERAG,28-Mar-07,95,65,190.9,1,,0.007088218,10.4,60,200,417805.9256,4096818.053
2711,CORYCO,28-Mar-07,47,63.7,191.5,12,M,0.010110431,9.3,60,200,417804.8199,4096818.963
2712,QUERAG,28-Mar-07,204,62.9,192.9,1,,0.03268513,7.6,60,200,417804.4006,4096820.52
2713,QUERPA,28-Mar-07,185,60.9,192.9,1,,0.026880252,7.1,60,200,417802.4658,4096821.026
2714,QUERPA,29-Mar-07,525,60.3,193.1,1,I,0.216475369,7,60,200,417801.936,4096821.372
2715,QUERAG,29-Mar-07,125,62.3,189,1,,0.012271846,9.3,60,180,417802.8325,4096816.899
2716,QUERAG,29-Mar-07,78,62.7,187.6,1,,0.004778362,8.1,60,180,417802.8649,4096815.443
2717,QUERAG,29-Mar-07,75,63.5,187.3,1,,0.004417865,8.1,60,180,417803.5628,4096814.95
2718,TOXIDI,29-Mar-07,16,59.6,186.9,1,,0.000201062,6.9,60,180,417799.6886,4096815.551
2719,QUERAG,29-Mar-07,84,59.9,185.6,1,,0.005541769,5.6,60,180,417799.6496,4096814.218
2720,QUERAG,29-Mar-07,88,65.4,187.6,1,,0.006082123,9.3,60,180,417805.4768,4096814.759
2721,TOXIDI,29-Mar-07,22,62.2,179.5,1,,0.000380133,2.2,60,180,417800.3298,4096807.734
2722,RHAMCA,29-Mar-07,36,60.8,178,1,,0.001017876,2.2,60,180,417798.5956,4096806.637
2723,ARBUME,29-Mar-07,204,63,177.6,1,,0.03268513,3.8,60,180,417800.6226,4096805.693
2724,QUERAG,29-Mar-07,86,64.6,178,1,,0.005808805,5,60,180,417802.2717,4096805.675
2725,ARBUME,29-Mar-07,79,63.8,179.1,1,,0.00490167,3.9,60,180,417801.7764,4096806.942
2726,RHAMCA,29-Mar-07,44,64.9,175.9,2,M,0.002275298,6.3,60,180,417802.0301,4096803.567
2727,PSEUME,29-Mar-07,52,63.4,173.8,1,,0.002123717,7.1,60,180,417800.0472,4096801.916
2728,PSEUME,29-Mar-07,26,63.7,173.3,1,,0.000530929,7.7,60,180,417800.2108,4096801.356
2729,PSEUME,29-Mar-07,43,58.6,176.8,1,,0.001452201,3.5,60,180,417796.1634,4096806.034
2730,PSEUME,29-Mar-07,25,62.9,170.5,1,,0.000490874,9.9,60,180,417798.7277,4096798.85
2731,PSEUME,29-Mar-07,34,63.8,171.1,1,,0.00090792,9.7,60,180,417799.7504,4096799.203
2732,PSEUME,29-Mar-07,24,63.7,169.9,2,M,0.000653451,10.5,60,160,417799.3497,4096798.067
2733,PSEUME,29-Mar-07,31,64.7,170.4,1,,0.000754768,10.7,60,180,417800.4437,4096798.297
2734,PSEUME,29-Mar-07,27,65.4,170.3,1,,0.000572555,11.1,60,180,417801.0956,4096798.023
2735,PSEUME,29-Mar-07,36,68.6,187.3,1,,0.001017876,11.3,60,180,417808.4966,4096813.659
2736,ARBUME,29-Mar-07,22,65.3,169.7,1,,0.000380133,11.1,60,160,417800.8469,4096797.468
2737,PSEUME,29-Mar-07,14,66.5,170.3,1,,0.000153938,11.7,60,180,417802.1597,4096797.745
2738,PSEUME,29-Mar-07,10,66.4,170.4,1,,7.85E-05,11.6,60,180,417802.0883,4096797.867
2739,PSEUME,29-Mar-07,10,66.1,170.3,1,,7.85E-05,11.5,60,180,417801.7728,4096797.846
2740,LITHDE,29-Mar-07,25,67.5,167.2,1,,0.000490874,10.4,60,160,417802.3421,4096794.493
2741,PSEUME,29-Mar-07,395,65.5,165.9,1,,0.122541748,8.1,60,160,417800.078,4096793.742
2742,LONIHI,29-Mar-07,18,65.4,165.2,1,,0.000254469,7.5,60,160,417799.804,4096793.09
2743,ARBUME,29-Mar-07,42,65.2,165.3,2,M,0.001639911,7.4,60,160,417799.6359,4096793.237
2744,ARBUME,29-Mar-07,34,64.7,165.2,1,,0.00090792,7,60,160,417799.1268,4096793.267
2745,PSEUME,29-Mar-07,364,65.8,167.3,1,,0.104062115,9.3,60,160,417800.7228,4096795.02
2746,ARBUME,29-Mar-07,274,64.6,167.4,1,,0.058964553,8.7,60,160,417799.5872,4096795.421
2747,LITHDE,29-Mar-07,32,64.5,169.2,1,,0.000804248,10.2,60,160,417799.9464,4096797.187
2748,QUERPA,29-Mar-07,13,62.8,167.3,1,,0.000132732,7.8,60,160,417797.8206,4096795.78
2749,TOXIDI,29-Mar-07,14,61.8,167.2,1,,0.000153938,7.5,60,160,417796.8279,4096795.936
2750,ARBUME,29-Mar-07,75,62.5,167.7,1,,0.004417865,8.1,60,160,417797.6317,4096796.243
2751,TOXIDI,29-Mar-07,16,61.2,164.9,1,,0.000201062,5.1,60,160,417795.665,4096793.863
2752,LONIHI,29-Mar-07,13,60.5,165.4,1,,0.000132732,5.4,60,160,417795.1144,4096794.524
